x,y,z
471362.6895000003,5953485.455499999,-27.0
471362.39580000006,5953486.4114,-27.0
471362.1021999996,5953487.3673,-27.0
471361.8085000003,5953488.3232,-27.0
471361.51489999983,5953489.279200001,-27.0
471361.22119999956,5953490.235099999,-27.0
471360.92760000005,5953491.191,-27.0
471360.6338999998,5953492.1469,-27.0
471360.3403000003,5953493.1028,-27.0
471360.0466,5953494.058700001,-27.0
471359.75299999956,5953495.014599999,-27.0
471359.4593000002,5953495.9705,-27.0
471359.1656999998,5953496.9265,-27.0
471358.87200000044,5953497.8824000005,-27.0
471358.57830000017,5953498.838300001,-27.0
471358.2846999997,5953499.794199999,-27.0
471357.9910000004,5953500.7501,-27.0
471357.69739999995,5953501.706,-27.0
471357.4036999997,5953502.661900001,-27.0
471357.11010000017,5953503.617799999,-27.0
471356.8163999999,5953504.5737,-27.0
471356.5228000004,5953505.5297,-27.0
471356.2291000001,5953506.4856,-27.0
471355.9354999997,5953507.441500001,-27.0
471355.64180000033,5953508.397399999,-27.0
471355.3481999999,5953509.3533,-27.0
471355.0544999996,5953510.3092,-27.0
471354.7609000001,5953511.2651,-27.0
471354.46719999984,5953512.221000001,-27.0
471354.17360000033,5953513.176999999,-27.0
471353.87990000006,5953514.1329,-27.0
471353.5862999996,5953515.0888,-27.0
471353.2926000003,5953516.0447,-27.0
471352.99899999984,5953517.000600001,-27.0
471352.70529999956,5953517.956499999,-27.0
471352.41170000006,5953518.9124,-27.0
471352.1179999998,5953519.8683,-27.0
471351.82430000044,5953520.8243,-27.0
471351.5307,5953521.780200001,-27.0
471351.23699999973,5953522.736099999,-27.0
471350.9434000002,5953523.692,-27.0
471350.64969999995,5953524.6479,-27.0
471350.35610000044,5953525.603800001,-27.0
471350.06240000017,5953526.559699999,-27.0
471349.7687999997,5953527.5156,-27.0
471349.4751000004,5953528.4716,-27.0
471349.18149999995,5953529.4275,-27.0
471348.8877999997,5953530.383400001,-27.0
471348.59420000017,5953531.339299999,-27.0
471348.3004999999,5953532.2952,-27.0
471348.0069000004,5953533.2511,-27.0
471347.7132000001,5953534.207,-27.0
471347.4195999997,5953535.162900001,-27.0
471347.12590000033,5953536.118899999,-27.0
471346.8322999999,5953537.0748,-27.0
471346.5385999996,5953538.0307,-27.0
471346.2450000001,5953538.9866,-27.0
471345.95129999984,5953539.942500001,-27.0
471345.65759999957,5953540.898399999,-27.0
471345.36400000006,5953541.8543,-27.0
471345.0702999998,5953542.8102,-27.0
471344.7767000003,5953543.7662,-27.0
471344.483,5953544.722100001,-27.0
471344.18939999957,5953545.677999999,-27.0
471343.8957000002,5953546.6339,-27.0
471343.6020999998,5953547.5898,-27.0
471343.30840000045,5953548.545700001,-27.0
471343.0148,5953549.501599999,-27.0
471342.72109999973,5953550.4575,-27.0
471342.4275000002,5953551.4135,-27.0
471342.13379999995,5953552.3694,-27.0
471341.84020000044,5953553.325300001,-27.0
471341.5465000002,5953554.281199999,-27.0
471341.25289999973,5953555.2371,-27.0
471340.9592000004,5953556.193,-27.0
471340.66559999995,5953557.1489,-27.0
471340.3718999997,5953558.104800001,-27.0
471340.07830000017,5953559.060799999,-27.0
471339.7845999999,5953560.0167,-27.0
471339.4910000004,5953560.9726,-27.0
471339.1973000001,5953561.9285,-27.0
471338.90359999985,5953562.884400001,-27.0
471338.61000000034,5953563.840299999,-27.0
471338.31630000006,5953564.7962,-27.0
471338.0226999996,5953565.7521,-27.0
471337.7290000003,5953566.7081,-27.0
471337.43539999984,5953567.664000001,-27.0
471337.14169999957,5953568.619899999,-27.0
471336.84810000006,5953569.5758,-27.0
471336.5543999998,5953570.5317,-27.0
471336.2608000003,5953571.487600001,-27.0
471335.9671,5953572.443499999,-27.0
471335.67349999957,5953573.3993999995,-27.0
471335.3798000002,5953574.3553,-27.0
471335.0861999998,5953575.3113,-27.0
471334.79250000045,5953576.267200001,-27.0
471334.4989,5953577.223099999,-27.0
471334.20519999973,5953578.179,-27.0
471333.9116000002,5953579.1349,-27.0
471333.61789999995,5953580.0908,-27.0
471333.32430000044,5953581.046700001,-27.0
471333.0306000002,5953582.002599999,-27.0
471332.7368999999,5953582.9586,-27.0
471332.4433000004,5953583.9145,-27.0
471332.1496000001,5953584.8704,-27.0
471331.8559999997,5953585.826300001,-27.0
471331.56230000034,5953586.782199999,-27.0
471331.2686999999,5953587.7381,-27.0
471330.9749999996,5953588.694,-27.0
471330.6814000001,5953589.649900001,-27.0
471330.38769999985,5953590.605900001,-27.0
471330.09410000034,5953591.561799999,-27.0
471329.80040000007,5953592.5177,-27.0
471329.5067999996,5953593.4736,-27.0
471329.2131000003,5953594.429500001,-27.0
471328.91949999984,5953595.385399999,-27.0
471328.6257999996,5953596.3412999995,-27.0
471328.33220000006,5953597.2972,-27.0
471328.0384999998,5953598.2532,-27.0
471327.7449000003,5953599.209100001,-27.0
471327.4512,5953600.164999999,-27.0
471327.15759999957,5953601.1208999995,-27.0
471326.86390000023,5953602.0768,-27.0
471326.5702999998,5953603.0327,-27.0
471326.27660000045,5953603.988600001,-27.0
471325.9829000002,5953604.944499999,-27.0
471325.68929999974,5953605.9004999995,-27.0
471325.3956000004,5953606.8564,-27.0
471325.10199999996,5953607.8123,-27.0
471324.8082999997,5953608.768200001,-27.0
471324.5147000002,5953609.724099999,-27.0
471324.2209999999,5953610.68,-27.0
471323.9274000004,5953611.6359,-27.0
471323.6337000001,5953612.5918000005,-27.0
471323.3400999997,5953613.547800001,-27.0
471323.04640000034,5953614.503699999,-27.0
471322.7527999999,5953615.4596,-27.0
471322.4590999996,5953616.4155,-27.0
471322.1655000001,5953617.3714000005,-27.0
471321.87179999985,5953618.327299999,-27.0
471321.57820000034,5953619.2831999995,-27.0
471321.28450000007,5953620.2391,-27.0
471320.9908999996,5953621.1951,-27.0
471320.6972000003,5953622.151000001,-27.0
471320.40359999985,5953623.106899999,-27.0
471320.1098999996,5953624.0627999995,-27.0
471319.81620000023,5953625.0187,-27.0
471319.5225999998,5953625.9746,-27.0
471319.22890000045,5953626.930500001,-27.0
471318.9353,5953627.886399999,-27.0
471318.64159999974,5953628.8423999995,-27.0
471318.34800000023,5953629.7983,-27.0
471318.05429999996,5953630.7542,-27.0
471317.76070000045,5953631.710100001,-27.0
471317.4670000002,5953632.665999999,-27.0
471317.17339999974,5953633.6219,-27.0
471316.8797000004,5953634.5778,-27.0
471316.58609999996,5953635.5337000005,-27.0
471316.2923999997,5953636.489600001,-27.0
471315.9988000002,5953637.445599999,-27.0
471315.7050999999,5953638.4015,-27.0
471315.4115000004,5953639.3574,-27.0
471315.1178000001,5953640.3133000005,-27.0
471314.8241999997,5953641.269200001,-27.0
471314.53050000034,5953642.225099999,-27.0
471314.2368999999,5953643.181,-27.0
471313.94319999963,5953644.1369,-27.0
471313.6496000001,5953645.0929000005,-27.0
471313.35589999985,5953646.048800001,-27.0
471313.0621999996,5953647.0046999995,-27.0
471312.76860000007,5953647.9606,-27.0
471312.4748999998,5953648.9165,-27.0
471312.1813000003,5953649.872400001,-27.0
471311.8876,5953650.828299999,-27.0
471311.5939999996,5953651.7842,-27.0
471311.30030000024,5953652.7402,-27.0
471311.0066999998,5953653.6961,-27.0
471310.71300000045,5953654.652000001,-27.0
471310.4194,5953655.607899999,-27.0
471310.12569999974,5953656.5638,-27.0
471309.83210000023,5953657.5197,-27.0
471309.53839999996,5953658.4756000005,-27.0
471309.24480000045,5953659.431500001,-27.0
471308.9511000002,5953660.387499999,-27.0
471308.65749999974,5953661.3434,-27.0
471308.3638000004,5953662.2993,-27.0
471308.07019999996,5953663.2552000005,-27.0
471307.7764999997,5953664.211100001,-27.0
471307.4829000002,5953665.166999999,-27.0
471307.1891999999,5953666.1229,-27.0
471306.89549999963,5953667.0788,-27.0
471306.6019000001,5953668.0348000005,-27.0
471306.30819999985,5953668.990700001,-27.0
471306.01460000034,5953669.946599999,-27.0
471305.7209000001,5953670.9025,-27.0
471305.42729999963,5953671.8584,-27.0
471305.1336000003,5953672.814300001,-27.0
471304.83999999985,5953673.770199999,-27.0
471304.5462999996,5953674.7261,-27.0
471304.25270000007,5953675.6821,-27.0
471303.9589999998,5953676.638,-27.0
471303.6654000003,5953677.593900001,-27.0
471303.3717,5953678.549799999,-27.0
471303.0780999996,5953679.5057,-27.0
471302.78440000024,5953680.4616,-27.0
471302.4907999998,5953681.4175,-27.0
471302.19710000046,5953682.373400001,-27.0
471301.9035,5953683.329399999,-27.0
471301.60979999974,5953684.2853,-27.0
471301.31620000023,5953685.2412,-27.0
471301.02249999996,5953686.1971,-27.0
471300.72890000045,5953687.153000001,-27.0
471300.4352000002,5953688.108899999,-27.0
471300.1414999999,5953689.0648,-27.0
471299.8479000004,5953690.0207,-27.0
471299.55420000013,5953690.9767,-27.0
471299.2605999997,5953691.932600001,-27.0
471298.96690000035,5953692.888499999,-27.0
471298.6732999999,5953693.8444,-27.0
471298.37959999964,5953694.8003,-27.0
471298.0860000001,5953695.756200001,-27.0
471297.79229999986,5953696.712099999,-27.0
471297.49870000035,5953697.668,-27.0
471297.2050000001,5953698.6239,-27.0
471296.91139999963,5953699.5799,-27.0
471296.6177000003,5953700.535800001,-27.0
471296.32409999985,5953701.491699999,-27.0
471296.0303999996,5953702.4476,-27.0
471295.7368000001,5953703.4035,-27.0
471295.4430999998,5953704.3594,-27.0
471295.1495000003,5953705.315300001,-27.0
471294.8558,5953706.271199999,-27.0
471294.5621999996,5953707.2272,-27.0
471294.26850000024,5953708.1831,-27.0
471293.9748999998,5953709.139,-27.0
471293.68120000046,5953710.094900001,-27.0
471293.3875000002,5953711.050799999,-27.0
471293.09389999975,5953712.0067,-27.0
471292.8002000004,5953712.9626,-27.0
471292.50659999996,5953713.918500001,-27.0
471292.2128999997,5953714.874500001,-27.0
471291.9193000002,5953715.830399999,-27.0
471291.6255999999,5953716.7863,-27.0
471291.3320000004,5953717.7422,-27.0
471291.03830000013,5953718.698100001,-27.0
471290.7446999997,5953719.653999999,-27.0
471290.45100000035,5953720.6099,-27.0
471290.1573999999,5953721.5658,-27.0
471289.86369999964,5953722.5218,-27.0
471289.5701000001,5953723.477700001,-27.0
471289.27639999986,5953724.433599999,-27.0
471288.98280000035,5953725.3895,-27.0
471288.6891000001,5953726.3454,-27.0
471288.39549999963,5953727.3013,-27.0
471288.1018000003,5953728.257200001,-27.0
471287.80819999985,5953729.213099999,-27.0
471287.5144999996,5953730.1691,-27.0
471287.22080000024,5953731.125,-27.0
471286.9271999998,5953732.0809,-27.0
471286.63350000046,5953733.036800001,-27.0
471286.3399,5953733.992699999,-27.0
471286.04619999975,5953734.9486,-27.0
471285.75260000024,5953735.9045,-27.0
471285.45889999997,5953736.860400001,-27.0
471285.16530000046,5953737.816400001,-27.0
471284.8716000002,5953738.772299999,-27.0
471284.57799999975,5953739.7282,-27.0
471284.2843000004,5953740.6841,-27.0
471283.99069999997,5953741.640000001,-27.0
471283.6969999997,5953742.595899999,-27.0
471283.4034000002,5953743.5518,-27.0
471283.1096999999,5953744.5077,-27.0
471282.8161000004,5953745.4637,-27.0
471282.52240000013,5953746.419600001,-27.0
471282.2287999997,5953747.375499999,-27.0
471281.93510000035,5953748.3314,-27.0
471281.6414999999,5953749.2873,-27.0
471281.34779999964,5953750.2432,-27.0
471281.05420000013,5953751.199100001,-27.0
471280.76049999986,5953752.154999999,-27.0
471280.4667999996,5953753.111,-27.0
471280.1732000001,5953754.0669,-27.0
471279.8794999998,5953755.0228,-27.0
471279.5859000003,5953755.978700001,-27.0
471279.2922,5953756.934599999,-27.0
471278.9985999996,5953757.8905,-27.0
471278.70490000024,5953758.8464,-27.0
471278.4112999998,5953759.802300001,-27.0
471278.11760000046,5953760.758199999,-27.0
471277.824,5953761.714199999,-27.0
471277.53029999975,5953762.6701,-27.0
471277.23670000024,5953763.626,-27.0
471276.94299999997,5953764.581900001,-27.0
471276.64940000046,5953765.537799999,-27.0
471276.3557000002,5953766.4936999995,-27.0
471276.06209999975,5953767.4496,-27.0
471275.7684000004,5953768.4055,-27.0
471275.47479999997,5953769.361500001,-27.0
471275.1810999997,5953770.317399999,-27.0
471274.8875000002,5953771.2733,-27.0
471274.5937999999,5953772.2292,-27.0
471274.30009999964,5953773.1851,-27.0
471274.00650000013,5953774.141000001,-27.0
471273.71279999986,5953775.096899999,-27.0
471273.41920000035,5953776.0528,-27.0
471273.1255000001,5953777.0088,-27.0
471272.83189999964,5953777.9647,-27.0
471272.5382000003,5953778.920600001,-27.0
471272.24459999986,5953779.876499999,-27.0
471271.9508999996,5953780.8324,-27.0
471271.6573000001,5953781.7883,-27.0
471271.3635999998,5953782.744200001,-27.0
471271.0700000003,5953783.700099999,-27.0
471270.7763,5953784.656099999,-27.0
471270.4826999996,5953785.612,-27.0
471270.18900000025,5953786.5679,-27.0
471269.8953999998,5953787.523800001,-27.0
471269.60170000046,5953788.479699999,-27.0
471269.3081,5953789.4355999995,-27.0
471269.01439999975,5953790.3915,-27.0
471268.72080000024,5953791.3474,-27.0
471268.4271,5953792.303400001,-27.0
471268.13350000046,5953793.259299999,-27.0
471267.8398000002,5953794.2151999995,-27.0
471267.5460999999,5953795.1711,-27.0
471267.2525000004,5953796.127,-27.0
471266.95880000014,5953797.082900001,-27.0
471266.6651999997,5953798.038799999,-27.0
471266.37150000036,5953798.9947,-27.0
471266.0778999999,5953799.9507,-27.0
471265.78419999965,5953800.9066,-27.0
471265.49060000014,5953801.862500001,-27.0
471265.19689999986,5953802.818399999,-27.0
471264.90330000035,5953803.7743,-27.0
471264.6096000001,5953804.7302,-27.0
471264.31599999964,5953805.6861000005,-27.0
471264.0223000003,5953806.642000001,-27.0
471263.72869999986,5953807.597999999,-27.0
471263.4349999996,5953808.5539,-27.0
471263.1414000001,5953809.5098,-27.0
471262.8476999998,5953810.4657000005,-27.0
471262.5541000003,5953811.421599999,-27.0
471262.2604,5953812.3774999995,-27.0
471261.9667999996,5953813.3334,-27.0
471261.67310000025,5953814.2893,-27.0
471261.3794,5953815.2453000005,-27.0
471261.08579999954,5953816.201199999,-27.0
471260.7921000002,5953817.1570999995,-27.0
471260.49849999975,5953818.113,-27.0
471260.2048000004,5953819.0689,-27.0
471259.9112,5953820.024800001,-27.0
471259.6174999997,5953820.980699999,-27.0
471259.3239000002,5953821.9366,-27.0
471259.0301999999,5953822.8925,-27.0
471258.7366000004,5953823.8485,-27.0
471258.44290000014,5953824.804400001,-27.0
471258.1492999997,5953825.760299999,-27.0
471257.85560000036,5953826.7162,-27.0
471257.5619999999,5953827.6721,-27.0
471257.26829999965,5953828.6280000005,-27.0
471256.97470000014,5953829.583900001,-27.0
471256.68099999987,5953830.539799999,-27.0
471256.38740000036,5953831.4958,-27.0
471256.0937000001,5953832.4517,-27.0
471255.80009999964,5953833.4076000005,-27.0
471255.5064000003,5953834.363500001,-27.0
471255.21279999986,5953835.319399999,-27.0
471254.9190999996,5953836.2753,-27.0
471254.62540000025,5953837.2312,-27.0
471254.3317999998,5953838.187100001,-27.0
471254.03809999954,5953839.143100001,-27.0
471253.74450000003,5953840.098999999,-27.0
471253.45079999976,5953841.0549,-27.0
471253.15720000025,5953842.0108,-27.0
471252.8635,5953842.966700001,-27.0
471252.56989999954,5953843.922599999,-27.0
471252.2762000002,5953844.8785,-27.0
471251.98259999976,5953845.8344,-27.0
471251.6889000004,5953846.7904,-27.0
471251.3953,5953847.746300001,-27.0
471251.1015999997,5953848.702199999,-27.0
471250.8080000002,5953849.6581,-27.0
471250.5142999999,5953850.614,-27.0
471250.2207000004,5953851.5699000005,-27.0
471249.92700000014,5953852.525800001,-27.0
471249.6333999997,5953853.481699999,-27.0
471249.33970000036,5953854.4377,-27.0
471249.0460999999,5953855.3936,-27.0
471248.75239999965,5953856.3495000005,-27.0
471248.4587000003,5953857.305400001,-27.0
471248.16509999987,5953858.261299999,-27.0
471247.8713999996,5953859.2172,-27.0
471247.5778000001,5953860.1731,-27.0
471247.2840999998,5953861.129000001,-27.0
471246.9905000003,5953862.085000001,-27.0
471246.69680000003,5953863.040899999,-27.0
471246.4031999996,5953863.9968,-27.0
471246.10950000025,5953864.9527,-27.0
471245.8158999998,5953865.908600001,-27.0
471245.52219999954,5953866.864499999,-27.0
471245.22860000003,5953867.8204,-27.0
471244.93489999976,5953868.7763,-27.0
471244.64130000025,5953869.7323,-27.0
471244.3476,5953870.688200001,-27.0
471244.05399999954,5953871.644099999,-27.0
471243.7603000002,5953872.6,-27.0
471243.46669999976,5953873.5559,-27.0
471243.1730000004,5953874.5118,-27.0
471242.8794,5953875.467700001,-27.0
471242.5856999997,5953876.423599999,-27.0
471242.2921000002,5953877.3796,-27.0
471241.9983999999,5953878.3355,-27.0
471241.70469999965,5953879.2914,-27.0
471241.41110000014,5953880.247300001,-27.0
471241.1173999999,5953881.203199999,-27.0
471240.82380000036,5953882.1591,-27.0
471240.5301000001,5953883.115,-27.0
471240.23649999965,5953884.070900001,-27.0
471239.9428000003,5953885.026900001,-27.0
471239.64919999987,5953885.982799999,-27.0
471239.3554999996,5953886.9387,-27.0
471239.0619000001,5953887.8946,-27.0
471238.7681999998,5953888.850500001,-27.0
471238.4746000003,5953889.806399999,-27.0
471238.18090000004,5953890.7623,-27.0
471237.8872999996,5953891.7182,-27.0
471237.59360000025,5953892.6741,-27.0
471237.2999999998,5953893.630100001,-27.0
471237.00629999954,5953894.585999999,-27.0
471236.71270000003,5953895.5419,-27.0
471236.41899999976,5953896.4978,-27.0
471236.12540000025,5953897.4537,-27.0
471235.8317,5953898.409600001,-27.0
471235.53809999954,5953899.365499999,-27.0
471235.2444000002,5953900.3214,-27.0
471234.9506999999,5953901.2774,-27.0
471234.6571000004,5953902.2333,-27.0
471234.36340000015,5953903.189200001,-27.0
471234.0697999997,5953904.145099999,-27.0
471233.77610000037,5953905.101,-27.0
471233.4824999999,5953906.0569,-27.0
471233.18879999965,5953907.012800001,-27.0
471232.89520000014,5953907.968699999,-27.0
471232.6014999999,5953908.924699999,-27.0
471232.30790000036,5953909.8806,-27.0
471232.0142000001,5953910.8365,-27.0
471231.72059999965,5953911.792400001,-27.0
471231.4269000003,5953912.748299999,-27.0
471231.13329999987,5953913.7042,-27.0
471230.8395999996,5953914.6601,-27.0
471230.5460000001,5953915.616,-27.0
471230.2522999998,5953916.572000001,-27.0
471229.9587000003,5953917.527899999,-27.0
471229.66500000004,5953918.4838,-27.0
471229.3713999996,5953919.4397,-27.0
471229.07770000026,5953920.3956,-27.0
471228.784,5953921.351500001,-27.0
471228.49039999954,5953922.307399999,-27.0
471228.1967000002,5953923.2633,-27.0
471227.90309999976,5953924.2193,-27.0
471227.6094000004,5953925.1752,-27.0
471227.3158,5953926.131100001,-27.0
471227.0220999997,5953927.086999999,-27.0
471226.7285000002,5953928.0429,-27.0
471226.43479999993,5953928.9988,-27.0
471226.1412000004,5953929.954700001,-27.0
471225.84750000015,5953930.910599999,-27.0
471225.5538999997,5953931.866599999,-27.0
471225.26020000037,5953932.8225,-27.0
471224.9665999999,5953933.7784,-27.0
471224.67289999966,5953934.734300001,-27.0
471224.37930000015,5953935.690199999,-27.0
471224.0855999999,5953936.6461,-27.0
471223.79200000037,5953937.602,-27.0
471223.4983000001,5953938.5579,-27.0
471223.20469999965,5953939.513900001,-27.0
471222.9110000003,5953940.469799999,-27.0
471222.6173999999,5953941.4257,-27.0
471222.3236999996,5953942.3816,-27.0
471222.03000000026,5953943.3375,-27.0
471221.7363999998,5953944.293400001,-27.0
471221.44269999955,5953945.249299999,-27.0
471221.14910000004,5953946.2052,-27.0
471220.85539999977,5953947.1612,-27.0
471220.56180000026,5953948.1171,-27.0
471220.2681,5953949.073000001,-27.0
471219.97449999955,5953950.028899999,-27.0
471219.6808000002,5953950.9848,-27.0
471219.38719999976,5953951.9407,-27.0
471219.0935000004,5953952.896600001,-27.0
471218.7999,5953953.852499999,-27.0
471218.5061999997,5953954.8083999995,-27.0
471218.2126000002,5953955.7644,-27.0
471217.91889999993,5953956.7203,-27.0
471217.6253000004,5953957.676200001,-27.0
471217.33160000015,5953958.632099999,-27.0
471217.0379999997,5953959.5879999995,-27.0
471216.74430000037,5953960.5439,-27.0
471216.4506999999,5953961.4998,-27.0
471216.15699999966,5953962.455700001,-27.0
471215.8633000003,5953963.411699999,-27.0
471215.5696999999,5953964.3675999995,-27.0
471215.2759999996,5953965.3235,-27.0
471214.9824000001,5953966.2794,-27.0
471214.6886999998,5953967.235300001,-27.0
471214.3951000003,5953968.191199999,-27.0
471214.10140000004,5953969.1471,-27.0
471213.8077999996,5953970.103,-27.0
471213.51410000026,5953971.059,-27.0
471213.2204999998,5953972.014900001,-27.0
471212.92679999955,5953972.970799999,-27.0
471212.63320000004,5953973.9267,-27.0
471212.33949999977,5953974.8826,-27.0
471212.04590000026,5953975.838500001,-27.0
471211.7522,5953976.794399999,-27.0
471211.45859999955,5953977.7502999995,-27.0
471211.1649000002,5953978.7063,-27.0
471210.87129999977,5953979.6622,-27.0
471210.5776000004,5953980.618100001,-27.0
471210.284,5953981.573999999,-27.0
471209.9902999997,5953982.5298999995,-27.0
471209.6967000002,5953983.4858,-27.0
471209.40299999993,5953984.4417,-27.0
471209.10929999966,5953985.397600001,-27.0
471208.81570000015,5953986.353599999,-27.0
471208.5219999999,5953987.3094999995,-27.0
471208.2284000004,5953988.2654,-27.0
471207.9347000001,5953989.2213,-27.0
471207.64109999966,5953990.177200001,-27.0
471207.3474000003,5953991.133099999,-27.0
471207.0537999999,5953992.089,-27.0
471206.7600999996,5953993.0449,-27.0
471206.4665000001,5953994.0009,-27.0
471206.1727999998,5953994.956800001,-27.0
471205.8792000003,5953995.912699999,-27.0
471205.58550000004,5953996.8686,-27.0
471205.2918999996,5953997.8245,-27.0
471204.99820000026,5953998.7804000005,-27.0
471204.7045999998,5953999.736300001,-27.0
471204.41089999955,5954000.6921999995,-27.0
471204.11730000004,5954001.6482,-27.0
471203.82359999977,5954002.6041,-27.0
471203.53000000026,5954003.5600000005,-27.0
471203.2363,5954004.515900001,-27.0
471202.9425999997,5954005.4717999995,-27.0
471202.6490000002,5954006.4277,-27.0
471202.35529999994,5954007.3836,-27.0
471202.0617000004,5954008.339500001,-27.0
471201.76800000016,5954009.295499999,-27.0
471201.4743999997,5954010.2513999995,-27.0
471201.1807000004,5954011.2073,-27.0
471200.88709999993,5954012.1632,-27.0
471200.59339999966,5954013.119100001,-27.0
471200.29980000015,5954014.074999999,-27.0
471200.0060999999,5954015.0309,-27.0
471199.7125000004,5954015.9868,-27.0
471199.4188000001,5954016.9427000005,-27.0
471199.12519999966,5954017.898700001,-27.0
471198.8315000003,5954018.854599999,-27.0
471198.5378999999,5954019.8105,-27.0
471198.2441999996,5954020.7664,-27.0
471197.9506000001,5954021.7223000005,-27.0
471197.6568999998,5954022.678200001,-27.0
471197.3633000003,5954023.634099999,-27.0
471197.06960000005,5954024.59,-27.0
471196.7759999996,5954025.546,-27.0
471196.48230000027,5954026.5019000005,-27.0
471196.1886,5954027.457800001,-27.0
471195.89499999955,5954028.413699999,-27.0
471195.6013000002,5954029.3696,-27.0
471195.3076999998,5954030.3255,-27.0
471195.01400000043,5954031.281400001,-27.0
471194.7204,5954032.237299999,-27.0
471194.4266999997,5954033.193299999,-27.0
471194.1331000002,5954034.1492,-27.0
471193.83939999994,5954035.1051,-27.0
471193.54580000043,5954036.061000001,-27.0
471193.25210000016,5954037.016899999,-27.0
471192.9584999997,5954037.9728,-27.0
471192.6648000004,5954038.9287,-27.0
471192.37119999994,5954039.8846,-27.0
471192.07749999966,5954040.840600001,-27.0
471191.78390000015,5954041.796499999,-27.0
471191.4901999999,5954042.7524,-27.0
471191.1966000004,5954043.7083,-27.0
471190.9029000001,5954044.6642,-27.0
471190.60929999966,5954045.620100001,-27.0
471190.3156000003,5954046.575999999,-27.0
471190.02190000005,5954047.5319,-27.0
471189.7282999996,5954048.4879,-27.0
471189.43460000027,5954049.4438000005,-27.0
471189.1409999998,5954050.399700001,-27.0
471188.84729999956,5954051.355599999,-27.0
471188.55370000005,5954052.3115,-27.0
471188.2599999998,5954053.2674,-27.0
471187.96640000027,5954054.223300001,-27.0
471187.6727,5954055.179199999,-27.0
471187.37909999955,5954056.135199999,-27.0
471187.0854000002,5954057.0911,-27.0
471186.7917999998,5954058.047,-27.0
471186.49810000043,5954059.002900001,-27.0
471186.2045,5954059.958799999,-27.0
471185.9107999997,5954060.9147,-27.0
471185.6172000002,5954061.8706,-27.0
471185.32349999994,5954062.8265,-27.0
471185.02990000043,5954063.782500001,-27.0
471184.73620000016,5954064.738399999,-27.0
471184.4425999997,5954065.6943,-27.0
471184.1489000004,5954066.6502,-27.0
471183.85529999994,5954067.6061,-27.0
471183.56159999967,5954068.562000001,-27.0
471183.2679000003,5954069.517899999,-27.0
471182.9742999999,5954070.4738,-27.0
471182.6805999996,5954071.4298,-27.0
471182.3870000001,5954072.3857,-27.0
471182.09329999983,5954073.341600001,-27.0
471181.7997000003,5954074.297499999,-27.0
471181.50600000005,5954075.2534,-27.0
471181.2123999996,5954076.2093,-27.0
471180.9187000003,5954077.165200001,-27.0
471180.62509999983,5954078.121099999,-27.0
471180.33139999956,5954079.077,-27.0
471180.03780000005,5954080.033,-27.0
471179.7440999998,5954080.9889,-27.0
471179.45050000027,5954081.944800001,-27.0
471179.1568,5954082.900699999,-27.0
471178.86319999956,5954083.8566,-27.0
471178.5695000002,5954084.8125,-27.0
471178.2758999998,5954085.7684,-27.0
471177.98220000044,5954086.724300001,-27.0
471177.6886,5954087.680299999,-27.0
471177.3948999997,5954088.6362,-27.0
471177.1013000002,5954089.5921,-27.0
471176.80759999994,5954090.548,-27.0
471176.51389999967,5954091.503900001,-27.0
471176.22030000016,5954092.459799999,-27.0
471175.9265999999,5954093.4157,-27.0
471175.6330000004,5954094.3716,-27.0
471175.3393000001,5954095.3276,-27.0
471175.04569999967,5954096.283500001,-27.0
471174.7520000003,5954097.239399999,-27.0
471174.4583999999,5954098.1953,-27.0
471174.1646999996,5954099.1512,-27.0
471173.8711000001,5954100.107100001,-27.0
471173.57739999983,5954101.062999999,-27.0
471173.2838000003,5954102.0189,-27.0
471172.99010000005,5954102.9749,-27.0
471172.6964999996,5954103.9308,-27.0
471172.4028000003,5954104.886700001,-27.0
471172.10919999983,5954105.842599999,-27.0
471171.81549999956,5954106.7985,-27.0
471171.52190000005,5954107.7544,-27.0
471171.2281999998,5954108.7103,-27.0
471170.93460000027,5954109.666200001,-27.0
471170.6409,5954110.622199999,-27.0
471170.3471999997,5954111.5781,-27.0
471170.0536000002,5954112.534,-27.0
471169.75989999995,5954113.4899,-27.0
471169.46630000044,5954114.445800001,-27.0
471169.17260000017,5954115.401699999,-27.0
471168.8789999997,5954116.3576,-27.0
471168.5853000004,5954117.3135,-27.0
471168.29169999994,5954118.2695,-27.0
471167.9979999997,5954119.225400001,-27.0
471167.70440000016,5954120.181299999,-27.0
471167.4106999999,5954121.1372,-27.0
471167.1171000004,5954122.0931,-27.0
471166.8234000001,5954123.049000001,-27.0
471166.52979999967,5954124.004899999,-27.0
471166.23610000033,5954124.9608,-27.0
471165.9424999999,5954125.9168,-27.0
471165.6487999996,5954126.8727,-27.0
471165.3552000001,5954127.828600001,-27.0
471165.06149999984,5954128.784499999,-27.0
471164.7679000003,5954129.7404,-27.0
471164.47420000006,5954130.6963,-27.0
471164.1805999996,5954131.6522,-27.0
471163.8869000003,5954132.608100001,-27.0
471163.5932,5954133.564099999,-27.0
471163.29959999956,5954134.52,-27.0
471163.0059000002,5954135.4759,-27.0
471162.7122999998,5954136.4318,-27.0
471162.41860000044,5954137.387700001,-27.0
471162.125,5954138.343599999,-27.0
471161.8312999997,5954139.2995,-27.0
471161.5377000002,5954140.2554,-27.0
471161.24399999995,5954141.2114,-27.0
